0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2021,Bihar,ROHTAS - BR24( 09-FEB-2018 ),4,NOT APPLICABLE,6,47,23,26,0,0,0,58,5,11,6,26,208
2021,Bihar,ROHTAS - BR24( 09-FEB-2018 ),5,PETROL,"1,777","2,027","2,125","1,811","1,570","2,903","1,476","1,486","1,198","1,419","2,465","1,730","21,987"
2021,Bihar,ROHTAS - BR24( 09-FEB-2018 ),6,PETROL/CNG,1,1,1,0,0,0,2,1,2,1,4,5,18
2021,Bihar,ROHTAS - BR24( 09-FEB-2018 ),7,PETROL/HYBRID,2,7,4,3,0,2,2,6,0,4,2,3,35
2021,Bihar,SAHARSA - BR19( 29-JAN-2018 ),1,CNG ONLY,0,0,0,0,0,0,0,0,0,0,0,4,4
2021,Bihar,SAHARSA - BR19( 29-JAN-2018 ),2,DIESEL,135,114,175,59,58,101,174,88,90,96,78,118,"1,286"
2021,Bihar,SAHARSA - BR19( 29-JAN-2018 ),3,ELECTRIC(BOV),37,25,27,7,6,17,30,24,39,33,29,66,340
2021,Bihar,SAHARSA - BR19( 29-JAN-2018 ),4,NOT APPLICABLE,8,20,16,4,0,19,0,6,11,4,9,7,104
2021,Bihar,SAHARSA - BR19( 29-JAN-2018 ),5,PETROL,880,"1,301","1,189","1,236",605,"1,314","1,083",822,779,671,"1,509",939,"12,328"
2021,Bihar,SAHARSA - BR19( 29-JAN-2018 ),6,PETROL/CNG,0,0,0,0,0,0,0,1,0,0,0,0,1
2021,Bihar,SAHARSA - BR19( 29-JAN-2018 ),7,PETROL/HYBRID,1,0,1,0,0,0,1,5,1,0,1,5,15
2021,Bihar,SAMASTIPUR - BR33( 06-JUL-2017 ),1,CNG ONLY,1,0,0,0,0,0,0,1,14,14,24,21,75
2021,Bihar,SAMASTIPUR - BR33( 06-JUL-2017 ),2,DIESEL,265,239,174,169,90,129,192,150,131,144,154,186,"2,023"
2021,Bihar,SAMASTIPUR - BR33( 06-JUL-2017 ),3,ELECTRIC(BOV),53,54,90,37,20,27,71,157,173,143,200,210,"1,235"
2021,Bihar,SAMASTIPUR - BR33( 06-JUL-2017 ),4,LPG ONLY,0,0,0,0,0,0,3,3,0,0,0,0,6
2021,Bihar,SAMASTIPUR - BR33( 06-JUL-2017 ),5,NOT APPLICABLE,15,36,22,8,0,43,23,5,21,14,6,26,219
2021,Bihar,SAMASTIPUR - BR33( 06-JUL-2017 ),6,PETROL,"2,429","2,695","2,973","3,876","2,403","4,984","3,195","2,139","2,148","2,140","5,934","2,598","37,514"
2021,Bihar,SAMASTIPUR - BR33( 06-JUL-2017 ),7,PETROL/CNG,0,0,0,0,0,0,0,0,1,1,0,0,2
2021,Bihar,SAMASTIPUR - BR33( 06-JUL-2017 ),8,PETROL/HYBRID,0,1,2,0,1,2,1,2,2,0,1,2,14
2021,Bihar,SHEIKHPURA - BR52( 17-JUL-2017 ),1,CNG ONLY,0,0,0,0,0,0,0,0,0,1,1,2,4
2021,Bihar,SHEIKHPURA - BR52( 17-JUL-2017 ),2,DIESEL,49,82,70,35,3,60,43,107,32,17,29,33,560
2021,Bihar,SHEIKHPURA - BR52( 17-JUL-2017 ),3,ELECTRIC(BOV),65,28,15,4,1,27,16,25,34,28,25,37,305
2021,Bihar,SHEIKHPURA - BR52( 17-JUL-2017 ),4,NOT APPLICABLE,5,25,43,7,1,17,3,19,24,19,8,22,193
2021,Bihar,SHEIKHPURA - BR52( 17-JUL-2017 ),5,PETROL,223,150,397,322,517,561,271,191,130,205,384,165,"3,516"
2021,Bihar,SHEIKHPURA - BR52( 17-JUL-2017 ),6,PETROL/CNG,0,0,0,0,0,0,0,0,0,1,0,1,2
2021,Bihar,SHEIKHPURA - BR52( 17-JUL-2017 ),7,PETROL/HYBRID,0,0,0,0,0,2,0,1,0,0,0,0,3
2021,Bihar,SHEOHAR - BR55( 07-JUN-2017 ),1,DIESEL,10,23,20,11,5,23,11,11,3,8,20,19,164
2021,Bihar,SHEOHAR - BR55( 07-JUN-2017 ),2,ELECTRIC(BOV),0,0,0,0,0,0,2,0,33,3,17,21,76
2021,Bihar,SHEOHAR - BR55( 07-JUN-2017 ),3,NOT APPLICABLE,0,2,1,0,0,4,0,2,0,0,0,0,9
2021,Bihar,SHEOHAR - BR55( 07-JUN-2017 ),4,PETROL,135,158,195,188,176,345,76,108,110,108,274,118,"1,991"
2021,Bihar,SHEOHAR - BR55( 07-JUN-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,1,0,0,0,0,1
2021,Bihar,SHEOHAR - BR55( 07-JUN-2017 ),6,PETROL/HYBRID,0,0,0,0,0,1,0,0,0,0,0,0,1
2021,Bihar,SITAMARHI - BR30( 29-JAN-2018 ),1,CNG ONLY,0,0,0,0,0,0,0,0,0,0,0,2,2
2021,Bihar,SITAMARHI - BR30( 29-JAN-2018 ),2,DIESEL,268,169,207,122,12,229,136,77,58,89,59,138,"1,564"
2021,Bihar,SITAMARHI - BR30( 29-JAN-2018 ),3,ELECTRIC(BOV),9,13,44,10,1,5,20,14,2,18,49,66,251
2021,Bihar,SITAMARHI - BR30( 29-JAN-2018 ),4,NOT APPLICABLE,0,0,40,16,1,12,3,13,4,7,4,12,112
2021,Bihar,SITAMARHI - BR30( 29-JAN-2018 ),5,PETROL,"1,823","2,125","2,212","2,095","1,860","2,797","1,629","1,171",929,"1,415","3,025","1,668","22,749"
2021,Bihar,SITAMARHI - BR30( 29-JAN-2018 ),6,PETROL/HYBRID,0,1,0,0,0,0,0,0,0,0,1,0,2
