0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2014,Delhi,SURAJMAL VIHAR - DL13( 26-JUN-2015 ),3,PETROL,"3,554","2,783","2,355","2,750","2,057","2,427","2,372","1,634","1,858","2,021","1,021",651,"25,483"
2014,Delhi,SURAJMAL VIHAR - DL13( 26-JUN-2015 ),4,PETROL/CNG,96,70,98,118,91,100,96,85,71,76,90,78,"1,069"
2014,Delhi,SURAJMAL VIHAR - DL13( 26-JUN-2015 ),5,PETROL/LPG,0,0,0,0,1,0,0,0,0,0,1,0,2
2014,Delhi,VASANT VIHAR - DL12( 01-JUN-2015 ),1,CNG ONLY,0,0,0,1,0,0,0,0,0,0,0,0,1
2014,Delhi,VASANT VIHAR - DL12( 01-JUN-2015 ),2,DIESEL,359,268,262,418,344,313,363,377,334,356,270,306,"3,970"
2014,Delhi,VASANT VIHAR - DL12( 01-JUN-2015 ),3,ELECTRIC(BOV),1,0,0,2,1,0,1,1,0,1,0,1,8
2014,Delhi,VASANT VIHAR - DL12( 01-JUN-2015 ),4,PETROL,"1,465","1,095","1,135","1,315","1,172","1,096","1,350","1,530","1,447","2,689","1,973","1,642","17,909"
2014,Delhi,VASANT VIHAR - DL12( 01-JUN-2015 ),5,PETROL/CNG,193,113,140,181,156,123,144,124,125,187,113,170,"1,769"
2014,Delhi,WAZIRPUR - DL8( 17-SEP-2015 ),1,CNG ONLY,0,0,0,0,0,1,0,0,0,0,1,0,2
2014,Delhi,WAZIRPUR - DL8( 17-SEP-2015 ),2,DIESEL,885,621,661,762,890,783,825,712,671,626,688,715,"8,839"
2014,Delhi,WAZIRPUR - DL8( 17-SEP-2015 ),3,ELECTRIC(BOV),1,1,0,0,0,0,0,0,0,1,1,1,5
2014,Delhi,WAZIRPUR - DL8( 17-SEP-2015 ),4,PETROL,"4,638","3,892","3,950","4,472","4,404","4,971","4,742","4,311","3,915","5,585","5,789","3,489","54,158"
2014,Delhi,WAZIRPUR - DL8( 17-SEP-2015 ),5,PETROL/CNG,544,338,330,556,515,470,507,425,403,513,453,513,"5,567"
2014,Delhi,WAZIRPUR - DL8( 17-SEP-2015 ),6,PETROL/LPG,1,0,0,1,0,1,0,0,0,0,0,0,3
