0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2015,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),15,THREE WHEELER (GOODS),2,6,6,4,2,1,5,6,6,2,3,3,46
2015,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),16,THREE WHEELER (PASSENGER),3,15,13,4,10,16,15,16,16,19,17,22,166
2015,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),17,TRACTOR (COMMERCIAL),75,81,69,53,79,75,67,100,87,88,76,74,924
2015,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),18,TRAILER (AGRICULTURAL),0,0,0,1,0,0,0,0,1,0,1,1,4
2015,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),19,TRAILER (COMMERCIAL),31,39,40,39,39,33,44,28,27,44,40,32,436
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),1,ADAPTED VEHICLE,0,0,0,0,0,0,0,0,1,0,0,0,1
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),2,AGRICULTURAL TRACTOR,9,5,4,4,12,10,9,11,5,10,10,17,106
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),3,AMBULANCE,0,0,1,0,0,3,1,0,0,2,0,0,7
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),4,BUS,0,0,1,0,2,1,1,2,0,3,0,1,11
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),5,EDUCATIONAL INSTITUTION BUS,0,0,0,0,0,2,3,3,1,0,0,1,10
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),6,GOODS CARRIER,27,41,37,24,32,19,21,22,16,40,43,41,363
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),7,MAXI CAB,21,11,13,12,10,6,7,13,13,7,12,15,140
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),8,M-CYCLE/SCOOTER,"1,265","1,178","1,346","1,144","1,408","1,505","1,260","1,049",969,"1,605","2,039","1,561","16,329"
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),9,M-CYCLE/SCOOTER-WITH SIDE CAR,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),10,MOPED,30,35,28,40,42,44,33,27,19,87,91,59,535
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),11,MOTOR CAB,1,0,0,0,0,1,0,1,1,0,0,2,6
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),12,MOTOR CAR,27,25,22,27,31,19,30,18,19,26,38,26,308
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),13,OMNI BUS,0,0,0,0,1,0,0,0,0,0,2,1,4
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),14,OMNI BUS (PRIVATE USE),1,0,0,2,0,0,0,0,0,1,0,0,4
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),15,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),0,1,0,0,0,0,0,0,0,0,0,0,1
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),16,THREE WHEELER (GOODS),13,19,18,15,20,12,12,10,9,11,18,26,183
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),17,THREE WHEELER (PASSENGER),32,20,33,30,25,25,30,38,38,42,40,46,399
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),18,TRACTOR (COMMERCIAL),24,21,34,27,21,18,19,16,24,30,37,40,311
2015,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),19,TRAILER (COMMERCIAL),24,20,33,27,21,17,18,15,25,31,38,38,307
2015,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),1,ADAPTED VEHICLE,0,0,0,0,0,0,0,0,0,1,2,0,3
2015,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),2,AGRICULTURAL TRACTOR,1,1,0,3,1,5,1,6,0,0,0,2,20
2015,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),3,AMBULANCE,0,0,0,0,0,1,0,0,0,0,0,0,1
2015,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),4,BUS,1,0,0,2,2,0,0,0,0,0,0,0,5
2015,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),5,EDUCATIONAL INSTITUTION BUS,0,0,0,1,0,1,1,3,0,0,0,0,6
